,iati id,project,sector code,sector name,publisher,provider/buyer,year,currency,disbusment
128,FR-3-CZZ253802,Suivi des cibles eau et assainissement dans le cadre de l'Alliance Sahel,14010,Water sector policy and administrative management,AFD,"France,AFD,ORGANISATION MONDIALE DE LA SANTE",2020,EUR,"350,000"
129,FR-3-CZZ253802,Suivi des cibles eau et assainissement dans le cadre de l'Alliance Sahel,14010,Water sector policy and administrative management,AFD,"France,AFD,ORGANISATION MONDIALE DE LA SANTE",2021,EUR,"700,000"
130,GB-CHC-1171353-GB-CHC-1171353-T-4001457140,CityTaps SAS,14020,Water supply and sanitation - large systems,Global Innovation Fund,CityTaps,2018,USD,"200,000"
131,GB-CHC-1171353-GB-CHC-1171353-T-4001457140,CityTaps SAS,14020,Water supply and sanitation - large systems,Global Innovation Fund,CityTaps,2019,USD,"300,000"
132,GB-CHC-1171353-GB-CHC-1171353-T-4001457140,CityTaps SAS,14020,Water supply and sanitation - large systems,Global Innovation Fund,CityTaps,2021,USD,"84,000"
133,GB-CHC-285776-NIG060,Emergency relief for displaced Nigerian households and their hosted population in Diffa (Niger),14030,Basic drinking water supply and basic sanitation,CAFOD,"Catholic Agency For Overseas Development (CAFOD),Caritas Developpement Niger",2015,GBP,"25,000"
134,GB-CHC-285776-NIG092,Improving access to water and Sanitation in Kieche and Baboursaye,14030,Basic drinking water supply and basic sanitation,CAFOD,"Catholic Agency For Overseas Development (CAFOD),Caritas Developpement Niamey",2018,GBP,"21,929"
135,GB-CHC-285776-NIG107,Helping people to access to lifesaving healthcare in Konni Commune,14030,Basic drinking water supply and basic sanitation,CAFOD,"Catholic Agency For Overseas Development (CAFOD),Caritas Developpement Maradi",2019,GBP,"50,000"
136,GB-CHC-285776-NIG107,Helping people to access to lifesaving healthcare in Konni Commune,14030,Basic drinking water supply and basic sanitation,CAFOD,"Catholic Agency For Overseas Development (CAFOD),Caritas Developpement Maradi",2020,GBP,"33,625"
137,GB-CHC-285776-NIG120,Support to people living with disabilities impacted by the Covid-19 pandemic in Niger,14030,Basic drinking water supply and basic sanitation,CAFOD,"Catholic Agency For Overseas Development (CAFOD),Caritas Developpement Niamey",2021,GBP,"41,459"
138,GB-CHC-285776-NIG122,Project to support Covid-19 prevention initiatives in Niger,14030,Basic drinking water supply and basic sanitation,CAFOD,"Catholic Agency For Overseas Development (CAFOD),Caritas Developpement Niger",2021,GBP,"40,698"
139,GB-CHC-285908-212885,MERF Maradi Emergency Response to Nigerian Refugee Influx,14030,Basic drinking water supply and basic sanitation,World Vision United Kingdom,"World Vision United Kingdom,World Vision United Kingdom,World Vision International,Start Network,World Vision Niger,Centre for Excellence and Development Impact and Learning",2019,GBP,"163,731"
140,GB-CHC-285908-213528,Start Fund Flood Response 2019,14030,Basic drinking water supply and basic sanitation,World Vision United Kingdom,"World Vision United Kingdom,World Vision United Kingdom,World Vision International,Start Network,World Vision Niger",2019,GBP,"120,130"
141,GB-CHC-285908-213528,Start Fund Flood Response 2019,14030,Basic drinking water supply and basic sanitation,World Vision United Kingdom,"World Vision United Kingdom,World Vision United Kingdom,World Vision International,Start Network,World Vision Niger",2020,GBP,"-2,832"
142,NL-KVK-06702132-E3147C,"Independent Process Monitoring and Evaluation(IPME) of the DFID contribution to the UNICEF Programme – Accelerating Sanitation and Water for All (SWA) in Neglected\, Off-Track Countries",14010,Water sector policy and administrative management,Tetra Tech International Development B.V.,"UK Department for International Development,United Nations Children's Fund (UNICEF)",2016,EUR,"2,083,571"
143,NL-KVK-06702132-E3147C,"Independent Process Monitoring and Evaluation(IPME) of the DFID contribution to the UNICEF Programme – Accelerating Sanitation and Water for All (SWA) in Neglected\, Off-Track Countries",14030,Basic drinking water supply and basic sanitation,Tetra Tech International Development B.V.,"UK Department for International Development,United Nations Children's Fund (UNICEF)",2016,EUR,"2,083,571"
144,NL-KVK-27108436-A-03626-02:NE,Humanitarian assistance resilience Adkou,14030,Basic drinking water supply and basic sanitation,Oxfam Novib,"Oxfam Novib,ONG ADKOUL,The NGO ADKOUL was founded in 2001 by a group of students and professionals wanting to do something about poverty and to contributeto the development of the country.\nThe organisation wants to enable vulnerable communities to satisfy their basic needs and to ensure their sustainable access to basic social services in order to improve their living condiitons.\nThe organisation is active in the following areas: food security\,  education\, literacy training\, water supply\,  health\, environmental issues\, pastoral economy\, peace and decentralisation .\nThe organisation works in the following regions in Niger: Tahoua and Agadez.,OXFAM GB,Oxfam Novib",2014,EUR,"151,528"
145,NL-KVK-27108436-A-03626-02:NE,Humanitarian assistance resilience Adkou,14030,Basic drinking water supply and basic sanitation,Oxfam Novib,"Oxfam Novib,ONG ADKOUL,The NGO ADKOUL was founded in 2001 by a group of students and professionals wanting to do something about poverty and to contributeto the development of the country.\nThe organisation wants to enable vulnerable communities to satisfy their basic needs and to ensure their sustainable access to basic social services in order to improve their living condiitons.\nThe organisation is active in the following areas: food security\,  education\, literacy training\, water supply\,  health\, environmental issues\, pastoral economy\, peace and decentralisation .\nThe organisation works in the following regions in Niger: Tahoua and Agadez.,OXFAM GB,Oxfam Novib",2015,EUR,0
146,NL-KVK-27108436-A-03626-02:NE,Humanitarian assistance resilience Adkou,14030,Basic drinking water supply and basic sanitation,Oxfam Novib,"Oxfam Novib,ONG ADKOUL,The NGO ADKOUL was founded in 2001 by a group of students and professionals wanting to do something about poverty and to contributeto the development of the country.\nThe organisation wants to enable vulnerable communities to satisfy their basic needs and to ensure their sustainable access to basic social services in order to improve their living condiitons.\nThe organisation is active in the following areas: food security\,  education\, literacy training\, water supply\,  health\, environmental issues\, pastoral economy\, peace and decentralisation .\nThe organisation works in the following regions in Niger: Tahoua and Agadez.,OXFAM GB,Oxfam Novib",2016,EUR,0
147,NL-KVK-27108436-A-04103-02:NE,Peace and security au Niger-OGB,14030,Basic drinking water supply and basic sanitation,Oxfam Novib,"Oxfam Novib,Oxfam GB au Sénégal West Africa Regional Office,Oxfam Great Britain is a member of Oxfam International\, a confederation of 17 independent national organizations working in more than 90 countries.\n\nOxfam works on six goals that support the shared vision of a just world without poverty: help people claim their right to a better life; champion equal rights for women; saving lives\, now and in the future; safeguard global food supplies; help people claim a fairer share of natural resources; and increase money for basic services.\nFor 70 years\, Oxfam has been running emergency responses\, development projects and campaigning at the grass roots level to tackle poverty.,European Union,Oxfam Novib",2015,EUR,"826,103"
148,NL-KVK-27108436-A-04103-02:NE,Peace and security au Niger-OGB,14030,Basic drinking water supply and basic sanitation,Oxfam Novib,"Oxfam Novib,Oxfam GB au Sénégal West Africa Regional Office,Oxfam Great Britain is a member of Oxfam International\, a confederation of 17 independent national organizations working in more than 90 countries.\n\nOxfam works on six goals that support the shared vision of a just world without poverty: help people claim their right to a better life; champion equal rights for women; saving lives\, now and in the future; safeguard global food supplies; help people claim a fairer share of natural resources; and increase money for basic services.\nFor 70 years\, Oxfam has been running emergency responses\, development projects and campaigning at the grass roots level to tackle poverty.,European Union,Oxfam Novib",2018,EUR,"268,572"
149,NL-KVK-27378529-DRR218NE03,"Expert in hydrology\, morphology\, sediment transport DRR-Team Niger",14010,Water sector policy and administrative management,Netherlands Enterprise Agency,"Netherlands Enterprise Agency,Havinga River Dynamics,Netherlands Enterprise Agency",2018,EUR,"3,100"
150,NL-KVK-27378529-DRR218NE04,Expert groundwater DRR-Team Niger,14010,Water sector policy and administrative management,Netherlands Enterprise Agency,"Netherlands Enterprise Agency,Bries Energietechniek B.V.,Netherlands Enterprise Agency",2018,EUR,"15,474"
151,NL-KVK-27378529-DRR218NE04,Expert groundwater DRR-Team Niger,14010,Water sector policy and administrative management,Netherlands Enterprise Agency,"Netherlands Enterprise Agency,Bries Energietechniek B.V.,Netherlands Enterprise Agency",2019,EUR,"13,809"
152,NL-KVK-27378529-DRR218NE05,"DRR-Team Main Scoping Mission Niger\, November 2018",14010,Water sector policy and administrative management,Netherlands Enterprise Agency,"Acacia Water B.V.,Netherlands Enterprise Agency,Netherlands Enterprise Agency",2018,EUR,"17,087"
153,NL-KVK-27378529-DRR218NE05,"DRR-Team Main Scoping Mission Niger\, November 2018",14010,Water sector policy and administrative management,Netherlands Enterprise Agency,"Acacia Water B.V.,Netherlands Enterprise Agency,Netherlands Enterprise Agency",2019,EUR,"17,047"
154,NL-KVK-27378529-DSS219NE01,WASH Officer Niger UNHCR I,14030,Basic drinking water supply and basic sanitation,Netherlands Enterprise Agency,"Netherlands Enterprise Agency,Netherlands Enterprise Agency",2019,EUR,"77,776"
155,NL-KVK-27378529-DSS219NE02,WASH Officer Niger UNHCR II,14030,Basic drinking water supply and basic sanitation,Netherlands Enterprise Agency,"Netherlands Enterprise Agency,Netherlands Enterprise Agency",2019,EUR,"45,896"
156,NL-KVK-27378529-DSS219NE02,WASH Officer Niger UNHCR II,14030,Basic drinking water supply and basic sanitation,Netherlands Enterprise Agency,"Netherlands Enterprise Agency,Netherlands Enterprise Agency",2020,EUR,"61,612"
157,NL-KVK-27378529-DSS219NI01,WASH Field Technical Delegate Nigeria IFRC,14020,Water supply and sanitation - large systems,Netherlands Enterprise Agency,"Netherlands Enterprise Agency,Netherlands Enterprise Agency",2019,EUR,"87,614"
158,NL-KVK-27378529-DSS221NE01,WASH Emergency Specialist UNICEF Niger,14030,Basic drinking water supply and basic sanitation,Netherlands Enterprise Agency,"Netherlands Enterprise Agency,UNICEF,Netherlands Enterprise Agency",2021,EUR,"80,855"
159,NL-KVK-27378529-PSS20NR01,Development of a roadmap for an inclusive and sustainable water governance structure for the river Niger in Niger,14020,Water supply and sanitation - large systems,Netherlands Enterprise Agency,"Netherlands Enterprise Agency,Van Beek Water Delft,Netherlands Enterprise Agency",2020,EUR,"31,200"
160,NL-KVK-27378529-PSS20NR01,Development of a roadmap for an inclusive and sustainable water governance structure for the river Niger in Niger,14020,Water supply and sanitation - large systems,Netherlands Enterprise Agency,"Netherlands Enterprise Agency,Van Beek Water Delft,Netherlands Enterprise Agency",2021,EUR,"10,400"
161,NL-KVK-27378529-PSS20NR01,Development of a roadmap for an inclusive and sustainable water governance structure for the river Niger in Niger,14040,River basins development,Netherlands Enterprise Agency,"Netherlands Enterprise Agency,Van Beek Water Delft,Netherlands Enterprise Agency",2020,EUR,"31,200"
162,NL-KVK-27378529-PSS20NR01,Development of a roadmap for an inclusive and sustainable water governance structure for the river Niger in Niger,14040,River basins development,Netherlands Enterprise Agency,"Netherlands Enterprise Agency,Van Beek Water Delft,Netherlands Enterprise Agency",2021,EUR,"10,400"
163,NL-KVK-27378529-PST22NE01,Geodata Study – Niger River Basin,14021,Water supply - large systems,Netherlands Enterprise Agency,"Netherlands Enterprise Agency,Stichting Akvo,Netherlands Enterprise Agency",2022,EUR,"126,744"
164,NL-KVK-83517626-DRP19NE01A,Third Niamey drinking water plant - Studies,14021,Water supply - large systems,Invest International,"CABINET MERLIN – Département International,Invest International,Invest International,Rijksdienst voor Ondernemend Nederland",2019,EUR,"30,032"
165,NL-KVK-83517626-DRP19NE01A,Third Niamey drinking water plant - Studies,14021,Water supply - large systems,Invest International,"CABINET MERLIN – Département International,Invest International,Invest International,Rijksdienst voor Ondernemend Nederland",2020,EUR,"30,032"
166,NL-KVK-83517626-ORI10NE21I,Extension of the existing water supply system in Niamey (Implementation Phase),14021,Water supply - large systems,Invest International,"Invest International,Societe De Patrimoine des Eaux Du Niger,SGI Ingénierie SA,Cabinet EDE International,DENYS,Invest International",2015,EUR,"21,910,536"
167,NL-KVK-83517626-ORI10NE21I,Extension of the existing water supply system in Niamey (Implementation Phase),14021,Water supply - large systems,Invest International,"Invest International,Societe De Patrimoine des Eaux Du Niger,SGI Ingénierie SA,Cabinet EDE International,DENYS,Invest International",2016,EUR,"27,565"
168,NL-KVK-83517626-ORI10NE21I,Extension of the existing water supply system in Niamey (Implementation Phase),14021,Water supply - large systems,Invest International,"Invest International,Societe De Patrimoine des Eaux Du Niger,SGI Ingénierie SA,Cabinet EDE International,DENYS,Invest International",2017,EUR,"798,366"
169,NL-KVK-83517626-ORI10NE21I,Extension of the existing water supply system in Niamey (Implementation Phase),14021,Water supply - large systems,Invest International,"Invest International,Societe De Patrimoine des Eaux Du Niger,SGI Ingénierie SA,Cabinet EDE International,DENYS,Invest International",2018,EUR,"4,528,014"
170,NL-KVK-83517626-ORI10NE21I,Extension of the existing water supply system in Niamey (Implementation Phase),14021,Water supply - large systems,Invest International,"Invest International,Societe De Patrimoine des Eaux Du Niger,SGI Ingénierie SA,Cabinet EDE International,DENYS,Invest International",2019,EUR,"9,932,966"
171,NL-KVK-83517626-ORI10NE21I,Extension of the existing water supply system in Niamey (Implementation Phase),14021,Water supply - large systems,Invest International,"Invest International,Societe De Patrimoine des Eaux Du Niger,SGI Ingénierie SA,Cabinet EDE International,DENYS,Invest International",2020,EUR,"3,876,061"
172,NL-KVK-83517626-ORI10NE21I,Extension of the existing water supply system in Niamey (Implementation Phase),14021,Water supply - large systems,Invest International,"Invest International,Societe De Patrimoine des Eaux Du Niger,SGI Ingénierie SA,Cabinet EDE International,DENYS,Invest International",2021,EUR,"2,565,117"
173,NL-KVK-83517626-ORI10NE22I,Satellite Based Water Monitoring and Flow Forecasting (Implementation Phase),14015,Water resources conservation (including data collection),Invest International,"Invest International,Invest International,EARS B.V.,eLEAF B.V.,Niger Basin Authority,Ministère de l'Eau et de l'Environnement",2013,EUR,"2,016,227"
174,NL-KVK-83517626-ORI10NE22I,Satellite Based Water Monitoring and Flow Forecasting (Implementation Phase),14015,Water resources conservation (including data collection),Invest International,"Invest International,Invest International,EARS B.V.,eLEAF B.V.,Niger Basin Authority,Ministère de l'Eau et de l'Environnement",2014,EUR,"150,000"
175,NL-KVK-83517626-ORI10NE22I,Satellite Based Water Monitoring and Flow Forecasting (Implementation Phase),14015,Water resources conservation (including data collection),Invest International,"Invest International,Invest International,EARS B.V.,eLEAF B.V.,Niger Basin Authority,Ministère de l'Eau et de l'Environnement",2015,EUR,"270,000"
176,NL-KVK-83517626-ORI10NE22I,Satellite Based Water Monitoring and Flow Forecasting (Implementation Phase),14015,Water resources conservation (including data collection),Invest International,"Invest International,Invest International,EARS B.V.,eLEAF B.V.,Niger Basin Authority,Ministère de l'Eau et de l'Environnement",2016,EUR,"176,604"
177,NL-KVK-83517626-ORI10NE22I,Satellite Based Water Monitoring and Flow Forecasting (Implementation Phase),14015,Water resources conservation (including data collection),Invest International,"Invest International,Invest International,EARS B.V.,eLEAF B.V.,Niger Basin Authority,Ministère de l'Eau et de l'Environnement",2017,EUR,"465,208"
178,NL-KVK-83517626-ORI10NE22I,Satellite Based Water Monitoring and Flow Forecasting (Implementation Phase),14015,Water resources conservation (including data collection),Invest International,"Invest International,Invest International,EARS B.V.,eLEAF B.V.,Niger Basin Authority,Ministère de l'Eau et de l'Environnement",2018,EUR,"531,132"
179,NL-KVK-83517626-ORI10NE22I,Satellite Based Water Monitoring and Flow Forecasting (Implementation Phase),14015,Water resources conservation (including data collection),Invest International,"Invest International,Invest International,EARS B.V.,eLEAF B.V.,Niger Basin Authority,Ministère de l'Eau et de l'Environnement",2019,EUR,"53,363"
180,NL-KVK-83517626-ORI10NE22I,Satellite Based Water Monitoring and Flow Forecasting (Implementation Phase),14015,Water resources conservation (including data collection),Invest International,"Invest International,Invest International,EARS B.V.,eLEAF B.V.,Niger Basin Authority,Ministère de l'Eau et de l'Environnement",2020,EUR,"115,364"
181,NL-KVK-83517626-ORIO10NE21,Extension of the existing water supply system in Niamey (Development Phase),14021,Water supply - large systems,Invest International,"Witteveen+Bos Raadgevende Ingenieurs B.V.,SGI Ingénierie SA,DENYS,Societe De Patrimoine des Eaux Du Niger,Ministere Du Plan,Invest International,Invest International",2011,EUR,"622,620"
182,NL-KVK-83517626-ORIO10NE21,Extension of the existing water supply system in Niamey (Development Phase),14021,Water supply - large systems,Invest International,"Witteveen+Bos Raadgevende Ingenieurs B.V.,SGI Ingénierie SA,DENYS,Societe De Patrimoine des Eaux Du Niger,Ministere Du Plan,Invest International,Invest International",2013,EUR,"561,330"
183,NL-KVK-83517626-ORIO10NE21,Extension of the existing water supply system in Niamey (Development Phase),14021,Water supply - large systems,Invest International,"Witteveen+Bos Raadgevende Ingenieurs B.V.,SGI Ingénierie SA,DENYS,Societe De Patrimoine des Eaux Du Niger,Ministere Du Plan,Invest International,Invest International",2014,EUR,"212,735"
184,NL-KVK-83517626-ORIO10NE21,Extension of the existing water supply system in Niamey (Development Phase),14021,Water supply - large systems,Invest International,"Witteveen+Bos Raadgevende Ingenieurs B.V.,SGI Ingénierie SA,DENYS,Societe De Patrimoine des Eaux Du Niger,Ministere Du Plan,Invest International,Invest International",2015,EUR,"20,465"
185,SE-0-SE-6-5403060401-NER-14030,"COVID-19 Swedish Mission Council frame 2017-2021,COVID-19 SMR Svenska missionsrådet\, insatsavtal 2017-2021",14030,Basic drinking water supply and basic sanitation,Sweden,"Sweden,SMR/Svenska Missionsrådet,Swedish International Development Cooperation Agency,SMR/Svenska Missionsrådet",2017,USD,"318,558"
186,SE-0-SE-6-5403060401-NER-14030,"COVID-19 Swedish Mission Council frame 2017-2021,COVID-19 SMR Svenska missionsrådet\, insatsavtal 2017-2021",14030,Basic drinking water supply and basic sanitation,Sweden,"Sweden,SMR/Svenska Missionsrådet,Swedish International Development Cooperation Agency,SMR/Svenska Missionsrådet",2020,USD,"105,636"
187,SE-0-SE-6-5403060401-NER-14030,"COVID-19 Swedish Mission Council frame 2017-2021,COVID-19 SMR Svenska missionsrådet\, insatsavtal 2017-2021",14030,Basic drinking water supply and basic sanitation,Sweden,"Sweden,SMR/Svenska Missionsrådet,Swedish International Development Cooperation Agency,SMR/Svenska Missionsrådet",2021,USD,"204,017"
188,SE-0-SE-6-5403060403-NER-14030,"COVID-19 Swedish Mission Council frame 2017-2021,COVID-19 SMR Svenska missionsrådet\, insatsavtal 2017-2021",14030,Basic drinking water supply and basic sanitation,Sweden,"Sweden,SMR/Svenska Missionsrådet,Swedish International Development Cooperation Agency,SMR/Svenska Missionsrådet",2017,USD,"92,547"
189,SE-0-SE-6-5403060403-NER-14030,"COVID-19 Swedish Mission Council frame 2017-2021,COVID-19 SMR Svenska missionsrådet\, insatsavtal 2017-2021",14030,Basic drinking water supply and basic sanitation,Sweden,"Sweden,SMR/Svenska Missionsrådet,Swedish International Development Cooperation Agency,SMR/Svenska Missionsrådet",2020,USD,"19,001"
190,SE-0-SE-6-5403060403-NER-14030,"COVID-19 Swedish Mission Council frame 2017-2021,COVID-19 SMR Svenska missionsrådet\, insatsavtal 2017-2021",14030,Basic drinking water supply and basic sanitation,Sweden,"Sweden,SMR/Svenska Missionsrådet,Swedish International Development Cooperation Agency,SMR/Svenska Missionsrådet",2021,USD,"71,820"
191,SE-0-SE-6-6105003402-NER-14010,"UNDP Water & Oceans Governance Programme 2014-2020,UNDP Water & Oceans Governance Programme 2014-2020",14010,Water sector policy and administrative management,Sweden,"Sweden,UNDP/United Nations Development Programme,Swedish International Development Cooperation Agency,UNDP/United Nations Development Programme",2014,USD,0
192,SE-0-SE-6-6105003402-NER-14010,"UNDP Water & Oceans Governance Programme 2014-2020,UNDP Water & Oceans Governance Programme 2014-2020",14010,Water sector policy and administrative management,Sweden,"Sweden,UNDP/United Nations Development Programme,Swedish International Development Cooperation Agency,UNDP/United Nations Development Programme",2018,USD,0
193,SE-0-SE-6-6105003402-NER-14010,"UNDP Water & Oceans Governance Programme 2014-2020,UNDP Water & Oceans Governance Programme 2014-2020",14010,Water sector policy and administrative management,Sweden,"Sweden,UNDP/United Nations Development Programme,Swedish International Development Cooperation Agency,UNDP/United Nations Development Programme",2019,USD,0
194,SE-0-SE-6-6105030102-NER-14030,"COVID-19 Unicef WASH 2018-2021-2022,COVID-19 Unicef WASH 2018-2021-2022",14030,Basic drinking water supply and basic sanitation,Sweden,"Sweden,UNICEF/United Nations Children's Fund,Swedish International Development Cooperation Agency,UNICEF/United Nations Children's Fund",2018,USD,"792,253"
195,SE-0-SE-6-6105030102-NER-14030,"COVID-19 Unicef WASH 2018-2021-2022,COVID-19 Unicef WASH 2018-2021-2022",14030,Basic drinking water supply and basic sanitation,Sweden,"Sweden,UNICEF/United Nations Children's Fund,Swedish International Development Cooperation Agency,UNICEF/United Nations Children's Fund",2019,USD,"85,660"
196,SE-0-SE-6-6105030102-NER-14030,"COVID-19 Unicef WASH 2018-2021-2022,COVID-19 Unicef WASH 2018-2021-2022",14030,Basic drinking water supply and basic sanitation,Sweden,"Sweden,UNICEF/United Nations Children's Fund,Swedish International Development Cooperation Agency,UNICEF/United Nations Children's Fund",2020,USD,"122,153"
197,SE-0-SE-6-6105030102-NER-14030,"COVID-19 Unicef WASH 2018-2021-2022,COVID-19 Unicef WASH 2018-2021-2022",14030,Basic drinking water supply and basic sanitation,Sweden,"Sweden,UNICEF/United Nations Children's Fund,Swedish International Development Cooperation Agency,UNICEF/United Nations Children's Fund",2021,USD,"131,166"
198,SE-0-SE-6-6105030102-NER-14030,"COVID-19 Unicef WASH 2018-2021-2022,COVID-19 Unicef WASH 2018-2021-2022",14030,Basic drinking water supply and basic sanitation,Sweden,"Sweden,UNICEF/United Nations Children's Fund,Swedish International Development Cooperation Agency,UNICEF/United Nations Children's Fund",2022,USD,"131,166"
199,US-EIN-37-1552838-86,CityTaps - Phase 2 of SEEN-CityTaps CTSuite Mobile Money Water Prepayment Service,14020,Water supply and sanitation - large systems,GSMA Foundation,"UK - Foreign\, Commonwealth & Development Office,GSMA Foundation,CityTaps",2017,GBP,"600,000"
200,XI-IATI-EC_INTPA-2003/16373/0,ETUDE - APPROVISIONNEMENT EAU POTABLE SYSTEME PHOTOVOLTAIQUE,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Commission - Directorate-General for International Partnerships (INTPA),PUBLIC SECTOR INSTITUTIONS,PUBLIC SECTOR INSTITUTIONS",2003,EUR,"80,000"
201,XI-IATI-EC_INTPA-2003/16373/0,ETUDE - APPROVISIONNEMENT EAU POTABLE SYSTEME PHOTOVOLTAIQUE,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Commission - Directorate-General for International Partnerships (INTPA),PUBLIC SECTOR INSTITUTIONS,PUBLIC SECTOR INSTITUTIONS",2005,EUR,-167
202,XI-IATI-EC_INTPA-2004/16957/0,mini-adductions d'eau potable par systemes photovoltaiques (PMAEPS),14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Commission - Directorate-General for International Partnerships (INTPA),PUBLIC SECTOR INSTITUTIONS,PUBLIC SECTOR INSTITUTIONS",2005,EUR,"11,000,000"
203,XI-IATI-EC_INTPA-2004/16957/0,mini-adductions d'eau potable par systemes photovoltaiques (PMAEPS),14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Commission - Directorate-General for International Partnerships (INTPA),PUBLIC SECTOR INSTITUTIONS,PUBLIC SECTOR INSTITUTIONS",2012,EUR,"-272,203"
204,XI-IATI-EC_INTPA-2004/17430/24,ACP-EU WATER FACILITY FIRST GLOBAL COMMITMENT ON DECISION OF 247 MEUR- N+1 APPLIES(Niger),14030,Basic drinking water supply and basic sanitation,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Commission - Directorate-General for International Partnerships (INTPA),Private sector institution,Private sector institution",2005,EUR,"1,981,476"
205,XI-IATI-EC_INTPA-2004/17430/24,ACP-EU WATER FACILITY FIRST GLOBAL COMMITMENT ON DECISION OF 247 MEUR- N+1 APPLIES(Niger),14030,Basic drinking water supply and basic sanitation,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Commission - Directorate-General for International Partnerships (INTPA),Private sector institution,Private sector institution",2006,EUR,"2,650,224"
206,XI-IATI-EC_INTPA-2004/17430/24,ACP-EU WATER FACILITY FIRST GLOBAL COMMITMENT ON DECISION OF 247 MEUR- N+1 APPLIES(Niger),14030,Basic drinking water supply and basic sanitation,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Commission - Directorate-General for International Partnerships (INTPA),Private sector institution,Private sector institution",2007,EUR,"-26,324"
207,XI-IATI-EC_INTPA-2004/17430/24,ACP-EU WATER FACILITY FIRST GLOBAL COMMITMENT ON DECISION OF 247 MEUR- N+1 APPLIES(Niger),14030,Basic drinking water supply and basic sanitation,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Commission - Directorate-General for International Partnerships (INTPA),Private sector institution,Private sector institution",2015,EUR,"-141,268"
208,XI-IATI-EC_INTPA-2004/190-138,HYDRO R-D ETUDE DE FAISABILITE DU PROG.D'APPROV. EN EAUPOTABLE PAR SYSTEME PHOTOVOLTAIQUE,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2008,EUR,"79,832"
209,XI-IATI-EC_INTPA-2005/112-810,Projet d'assainissement de la ville d'Agadez - Niger,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Commission - Directorate-General for International Partnerships (INTPA),NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,EC_INTPA",2006,EUR,"218,826"
210,XI-IATI-EC_INTPA-2005/112-810,Projet d'assainissement de la ville d'Agadez - Niger,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Commission - Directorate-General for International Partnerships (INTPA),NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,EC_INTPA",2007,EUR,"115,503"
211,XI-IATI-EC_INTPA-2005/112-810,Projet d'assainissement de la ville d'Agadez - Niger,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Commission - Directorate-General for International Partnerships (INTPA),NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,EC_INTPA",2008,EUR,"34,009"
212,XI-IATI-EC_INTPA-2005/193-476,COWI: FOURNITURE AT,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,OTHER,EC_INTPA",2008,EUR,"1,154,682"
213,XI-IATI-EC_INTPA-2005/193-476,COWI: FOURNITURE AT,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,OTHER,EC_INTPA",2011,EUR,"-6,712"
214,XI-IATI-EC_INTPA-2005/193-477,DEVIS PROGRAMME DEMARRAGE UGP PMAEPS 01/09/05 AU 28/02/06,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2008,EUR,"78,305"
215,XI-IATI-EC_INTPA-2006/193-478,DP 1,14020,Water supply and sanitation - large systems,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2008,EUR,"116,148"
216,XI-IATI-EC_INTPA-2006/193-514,NIR - CARE DK - LES PUITS DE LA PAIX A DIFFA,14010,Water sector policy and administrative management,European Commission - International Partnerships,"European Commission - Directorate-General for International Partnerships (INTPA),European Development Fund,PUBLIC SECTOR INSTITUTIONS,EC_INTPA",2008,EUR,"984,989"
